user_id,user_name,pubtime,class,content,location,wb_type
5991804349,小美不再是小笨蛋,07月18日08:11,0, 妈呀，我刚从北京回来 2杭州 ,杭州,原创
5194344987,_wooden_木头,07月18日08:11,1, 救命拖着行李无处可去的我已经湿透了 ,,原创
6508557678,安桥ENB,07月18日08:11,0,安桥 ENB 早安北京0718：慕田峪长城景区今日暂时闭园，点击链接查看更多->O早安北京0718：暴雨橙色预警中，慕田峪长城景区今日暂时闭园 ,,原创
1690708594,阿森,07月18日08:11,1,北京下大雨了 ,,原创
5853616554,小学三年级就看红楼梦,07月18日08:12,0,13号上午9:00~10:00山西阳城蟒河景区附近发生山洪。冲走车辆100多台，他们很多人是郑州去那边山里避暑的。夏天进山一定要关注天气，注意安全。及时收听天气信息。住在高处，车停高处。我朋友他们一行9辆车，冲走了8辆。国家地质灾害中心昨天早上7点已经发布了山洪预警。他们没有经验，没想到出了这么大的问题。下面视频是他们站在农家宾馆的平台上录的，眼看着自己的车被冲走却无可奈何。今天有消息，部分车随着洪水沿蟒河和沁河冲到了济源和焦作。转 #山西蟒河景区的红包#  ,,原创
7188032548,撸撸的小甜心,07月18日08:13,1, 暴雨又怎样回家还是要回 ,,原创
5693762323,K今天笑了吗,07月18日08:13,0, 昨天没回去学校，今天我可能也回不去学校,北京·北安河[地铁站],原创
2518353303,北京昌平,07月18日08:13,1,【雨一直下】目前，昌平已升级发布暴雨橙色预警！预计当前至O18日12时，昌平强降水仍将持续 ，局地单点累计降雨量将超过200毫米。山区及浅山区有出现强降雨诱发的中小河流洪水、山洪、地质灾害等次生灾害的风险，城市低洼地区易出现积水。#昌平动态# ,,原创
6581797735,R不打烊,07月18日08:13,0,这雨真的.....  ,北京,原创
1897723622,法治四川,07月18日08:13,0, #成都暴雨# 【暴雨天出行如何避免触电?这些安全须知要牢记】暴雨大雨天气下，如何安全出行避免触电？不幸遇险时又该如何自救？遇到紧急情况不要慌张，赶快get这份安全指南，关键时刻用得到！#法姐分享##安全出行# via：网友 ,,原创
1644448201,月光下的魔术尸,07月18日08:13,0, 近况：虽未跋山偶有涉水……_(:з」∠)_ ·知春路47号院 ,北京·知春路47号院,原创
1774952447,学会自律的小刘,07月18日08:13,1, 又是下雨天！！！  ,北京,原创
3663331101,我们去买面包和啤酒,07月18日08:13,1, 冒着雨来加班的我?? ,,原创
6016154816,我最讨厌面包了,07月18日08:14,0,#成都暴雨#北京暴雨 成都暴雨 我这里为什么不暴雨热死人了 ,,原创
3215951873,千龙网中国首都网,07月18日08:14,1,下雨天，教你怎么用火锅底料自制毛血旺～  ,,原创
6118109210,Pluto_aaaaa,07月18日08:14,0, 喜欢下雨 ,,原创
2704115171,北京华图,07月18日08:14,1, 北京今天也是暴雨下了一整晚,,原创
2518353303,北京昌平,07月18日08:15,2,#昌平动态# 【今天，怀柔-密云线、S2线部分车次临时停运】最新通知！受影响，为保障旅客生命财产安全，7月18日，怀柔-密云线S515次、S501次、S516次、S502次列车，S2线S251次、S201次、S252次、S202次列车临时停运。已购买上述停运列车车票的旅客，请登录12306网站、手机客服端或前往任意车站售票厅人工窗口，办理退票手续。 ,,原创
6088115164,阿鑫uhv,07月18日08:15,2, 百望山公园门前有泳池了，车过不去了 ,,原创
3771280660,killllllar,07月18日08:15,0,#成都暴雨#上海暴雨！！！ ,,原创
5897816720,天津政法,07月18日08:15,0, 【暴雨天出行如何避免触电?这些安全须知要牢记】暴雨大雨天气下，如何安全出行避免触电？不幸遇险时又该如何自救？遇到紧急情况不要慌张，赶快get这份安全指南，关键时刻用得到！#安全出行# via：网友 ,,原创
1267037412,知非姑姑,07月18日08:15,1, 最近北京一直在下雨。早上听到我爱人嘟囔说：某某家的房顶不知修好没有。某某是他的一个朋友，住在海淀万柳。北京的朋友应该都知道，那边很贵。他家两套房，单价约15万，总房价几千万，是我们多数人不敢想的巨额财富。这位朋友是个文质彬彬的清秀才子，书香门第，家族里高级知识分子很多。音乐、书法、篆刻等等他都很精通。他家孩子也很争气，拿过很多奖。不过，这么有财有才的人，真正接触到才发现，这人一点也不快乐，总是散发着悲观消极的情绪，对工作对生活等等都有很多不满，总是压力很大、情郁于中的样子。他现在住的房子虽然总价高达1600万，但并没有我们想象的舒适，顶层，一百余平米，东西很多，并不显得宽敞。上周我爱人去他家做客时，他说，头天夜里漏雨了，掉了几块墙皮，把他从睡梦中惊醒。那天联系了工人维修，但工人建议等天晴了再修。可说这话已经一个星期过去了，北京的雨还在下。 ,,原创
1663933725,平安温州,07月18日08:15,0,【#3人雷雨天大树下自拍遭雷击#】据英媒报道，英国伯克郡三兄妹在树下避雨，还拿出手机自拍，结果遭到雷击，他们的手机刚巧拍下了这一幕。三人被雷击后倒地，之后被送往医院，幸运的是，他们伤势并不严重。夏季雷雨天气频繁，专家提醒一定要注意安全！   另点击了解： #成都暴雨# ,,原创
5332721958,不完美小孩唉,07月18日08:16,1,好家伙，没打到车拖着行李箱在雨中狂奔，还好赶上了，我愿称之为史上最曲折的回家经历 ,,原创
3215951873,千龙网中国首都网,07月18日08:16,0,【暴雨来袭该如何防御】近期，各地暴雨天气多发，易导致城市内涝等次生灾害，为公众出行带来安全隐患。暴雨的形成需要哪些条件？生活中如遇暴雨，有哪些防御要点？一起来看动画了解下吧！  ,,原创
5447352497,奔跑的橘子小攻举,07月18日08:16,0, 大兴啥也没有 ,,原创
1078944743,夜空里的寒星,07月18日08:17,0, ？我这没下啊？ ,,原创
2805193254,不知所谓的仰望,07月18日08:17,0,北京大暴雨，我们这竟然出了大太阳? 好久没晴天了 ,,原创
2600361385,-Marth-,07月18日08:17,1,屋外下雨，屋内也得下！不能输 ,,原创
1909296035,RitaKyo,07月18日08:17,0,朋友拍的金安桥地铁站,,原创
1653151005,程之己见,07月18日08:17,0,摄影分享，我的雨中田园之梦 ,,原创
5138694184,风雨琳琅0726,07月18日08:17,1,一觉醒来出租屋被淹了也算体验生活了吧，想想住在家里的小球球可能还在呼呼睡觉,,原创
6219746989,天天向上的璐璐,07月18日08:17,1,五点多的大雨给我吓醒了 ·门头沟 ,北京·门头沟,原创
3215951873,千龙网中国首都网,07月18日08:18,0,下雨天最适合干什么？  下雨天最适合干什么？ ,,原创
2010261880,社会与法频道阎肃,07月18日08:18,1,咔咔就是发【】北京市气象台2021年7月18日07时10分升级发布暴雨橙色预警信号：目前本市部分地区过程累计降雨量已超过150毫米。预计，当前至O18日12时，门头沟 、房山、昌平、延庆、石景山、海淀大部、丰台西部强降水仍将持续，局地单点累计降雨量将超过200毫米。山区及浅山区有出现强降雨诱发的中小河流洪水、山洪、地质灾害等次生灾害的风险，城市低洼地区易出现积水，请注意防范。@气象北京 ,,原创
5446101540,小鱼干儿蘸酸奶,07月18日08:18,2, 地铁站被淹了不开通，救援车都来了，路也堵了人也淋了，还是要上班 ,,原创
2010261880,社会与法频道阎肃,07月18日08:18,1,阎肃观察【】北京市气象台2021年7月18日07时10分升级发布暴雨橙色预警信号：目前本市部分地区过程累计降雨量已超过150毫米。预计，当前至O18日12时，门头沟 、房山、昌平、延庆、石景山、海淀大部、丰台西部强降水仍将持续，局地单点累计降雨量将超过200毫米。山区及浅山区有出现强降雨诱发的中小河流洪水、山洪、地质灾害等次生灾害的风险，城市低洼地区易出现积水，请注意防范。@气象北京 ,,原创
1657159565,贾诗意,07月18日08:18,2,今天必须上班的人，6点钟卡在雨最大的时候，淌海来的。  ,,原创
2054302531,湖南高速警察,07月18日08:19,0,#胡椒课堂#【暴雨天如何安全行车？】暴雨天气，外出行车易发生安全事故，那么，暴雨天气行驶车辆如何才能保证安全呢？这份雨天行车安全攻略，希望能为大家提供些帮助。  ,,原创
6649338460,kjhfddtyhvvcd,07月18日08:19,1, 雨下整夜  ,,原创
2443441237,狄钖DY,07月18日08:20,1,好大的雨 ·周口店镇  ,北京·周口店镇,原创
2117994333,大猫一家人,07月18日08:20,1, 活了40年记忆中雨水最多的夏天  ,北京,原创
6240654695,小x星球,07月18日08:20,0,呃为什么每次说有暴雨我们这里都不下热死了都 ,,原创
5137341764,桥桥八块腹肌,07月18日08:20,1,周末，早起，暴雨跟组会更配哦 ,北京·北京师范大学,原创
3034962912,脚尖眺望,07月18日08:20,2, 广州坐完船，轮到北京了 ,,原创
1750344480,北京交通广播,07月18日08:20,0,#1039出行提示# 北京植物园消息：市气象部门发布了暴雨橙色预警，北京植物园属于涉山涉水景区，为保证游客人身安全，公园今天（18号）起临时关闭，开放时间将根据雨情确定。已购买闭园时段门票的游客，可按原渠道退票。（北京交通广播记者朱艳婷） ,,原创
6294179226,雨柔嫣嫣,07月18日08:20,0,最近各地强对流天气真多，什么北京暴雨啊，南京暴雨的。嗯，我家这里也天天半夜暴雨 ,,原创
1580596742,很哇塞的刘美立,07月18日08:21,0, 真的服了哪天出门哪天下雨 不出门天气好好的 ,,原创
1980254073,霍小谷_Chris,07月18日08:21,0, 北京现在是什么季节？大概是雨季 ,,原创
7609942557,波涛汹涌水蜜洮,07月18日08:22,1, 最近雨水好多啊，希望大家都平安，老天保佑我们中国国泰民安??? ,,原创
2590508280,北京市石景山,07月18日08:22,2,【因站外积水严重，地铁金安桥站采取封闭】因地铁金安桥站外积水严重，为确保运营安全，金安桥站（6号线、S1线）采取封闭措施,,原创
5288588533,白云蓝天小朋友吖,07月18日08:22,0, 所以今天的内蒙古也是阴天的，昨晚都没有开空调，也很凉快 ,,原创
1498396803,中国天气,07月18日08:22,1,有多少人被这雨吵醒的…,,原创
3172157011,Helena熙,07月18日08:23,0, 看到这个热搜 想分享一下小姐妹今日看到的升旗? 同时 也很感叹每个国人的爱国情怀，会通宵 会两点去天安门广场 会冒雨看升国旗?? 站在一个青年的角度 我们可能不会把爱国挂在嘴边 但我们一定会以国家为傲 一定会在不经意间表达爱意?? 2张家口  ,张家口,原创
3939426052,地瓜熊老六,07月18日08:23,0, 唉，又要让大家欣赏一下何兵的言论了 ,,原创
7023423749,vfohhdly,07月18日08:24,1, 是下一晚上了吧！！！从昨晚一直下，今天起床了还在下没看天气预报就出门玩果然是错误的选择 ,,原创
5816161945,北京通州大峰,07月18日08:24,1, 石景山暴雨，图片来源水印  ,北京,原创
5151131130,一直努力的小星星啊,07月18日08:24,1, 看着暴雨 选在今天回家的我 这运气简直了 ,,原创
2418724427,北京发布,07月18日08:25,0,【预警再升级！北京市发布暴雨橙色预警】据北京市气象局消息，北京市7月18日7:10升级发布暴雨橙色预警。目前本市部分地区过程累计降雨量已超过150毫米。预计，当前至O18日12时，门头沟 、房山、昌平、延庆、石景山、海淀大部、丰台西部强降水仍将持续，局地单点累计降雨量将超过200毫米。山区及浅山区有出现强降雨诱发的中小河流洪水、山洪、地质灾害等次生灾害的风险，城市低洼地区易出现积水，请注意防范。 #北京这些路段发生塌方请车辆绕行# ,,原创
2590508280,北京市石景山,07月18日08:25,0,#石景山提示# #应急科普#图说：积水区趟水通行，这些要注意！ ,,原创
2904113697,姆们说,07月18日08:25,0,#姆们说# 【暴雨来了怎么办？不同地区不同预防】在山区，暴雨易诱发山洪、泥石流、滑坡等次生灾害。在平原、地势低洼的地方，暴雨易诱发内涝、中小河流洪水。来临我们应该怎么预防？戳视频↓ 快来了解一下！  ,,原创
5658240336,三个左,07月18日08:25,1, 上班路上都是脱了鞋过的！！！！ ,,原创
2590508280,北京市石景山,07月18日08:26,0,#石景山提示# #应急科普# 图说：遭遇山体滑坡如何自救？ ,,原创
5352612518,發發就是發發呀,07月18日08:26,1, 不过不得不说，下雨天真的很适合睡觉诶 ·大成郡 ,北京·大成郡,原创
1818080641,suelence,07月18日08:26,0,天知道要把这个圈圈睡成百分之百还睡绿睡蓝有多难需要时长睡够，质量睡够，深度睡眠睡够，不要老醒，心率保持良好。12号那天是北京暴雨的一夜，而且早起去产检。没想到在容易失眠的孕期掌握了睡眠的秘诀超级开心！！ 评论里朋友问到秘诀，我想了下回复在这里，评论字数放不下。保持身体舒适状态，室内温度偏凉一些，白天多在日照下运动，比期待的入睡时间至少早半小时上床，尽量在睡前两小时不要盯屏幕，晚上别吃太油太撑，保持床品和睡姿的舒适，中间起夜尽量不要开灯不要太清醒上卫生间，睡前不要喝水吃水果，睡前不要让大脑太激动活跃，睡前可以多做几个深呼吸，可以尝试下身体扫描，关注在放松每个部位，实在睡不着就模仿小宝宝困得要闭眼的那种状态… ,,原创
1746575865,互联网俊明说,07月18日08:27,0,7月18日，星期日，《第1338期》；#互联网早报，众览天下事#关心今天第2条：北京暴雨橙色预警；早安————————————点击右上方关注每天一分钟众览天下事，互联网早报值得拥有！ 更多精彩，欢迎加入粉丝群俊明和他的朋友们 ,,原创
3603635274,蔫大人,07月18日08:28,0, 看看能多暴 ,,原创
5710843210,一只德云社的小汤圆,07月18日08:28,2, 上班就算了，还下大雨，下大雨就算了，路还封了不让人活了啊  ,北京,原创
1880127064,昵称太长的话一次只好少at几个了,07月18日08:28,1,周末一大早冒着北京大暴雨背着电脑跑到六环外办公？ ,北京·温阳路[地铁站],原创
5690595365,鱼啤酒,07月18日08:29,1,这雨属实有点大……·香山公园  ,北京·香山公园,原创
6327579820,傲娇的我不需要名字,07月18日08:29,2, 小区成河地铁也封了，不用出门了  ,,原创
3088178602,w小橘子,07月18日08:29,2, 啊，又封路又封站。加个班好不容易 ,,原创
1774529835,水果里我只吃枣子,07月18日08:29,1, 我靠 求别再暴雨了 消停会儿吧 我可不想下礼拜去北京变成酒店几日游 ,,原创
6217302378,用户6217302378,07月18日08:29,0,朝鹿 听说今天北京有大暴雨,,原创
1764125780,轨道的世界_158,07月18日08:30,0, 我这里是阴天 2忻州·原平 ,忻州·原平,原创
5516737036,大帆儿11,07月18日08:30,0, 在去医院的路上 ,,原创
3199717512,新乡气象,07月18日08:30,0,#全国天气趋势#【山西河南等地有暴雨 南海热带扰动影响华南沿海】中国天气网讯 受低涡影响，今（7月18日）明天华北中南部、黄淮中西部仍有明显降雨，其中北京、山西、河北、河南等地部分地区有大到暴雨或大暴雨。另外，海上热带系统逐渐活跃，受南海热带扰动影响，今明天广东沿海、福建东南部沿海等地多分散性降水，局地雨势强劲。O河南等地有暴雨 南海热带扰动影响广东 ,,原创
3697594187,桂林消防,07月18日08:30,0,#早安#星期天的早晨雨水多，外出玩的小伙伴注意哦，玩乐同时不忘消防安全 ,,原创
5116651730,弱智小仙女233,07月18日08:30,1,救命? 求求不要再下雨了！！！本来上班就挣不到钱 天天大雨不能骑车只能打车来回  ,北京,原创
2518353303,北京昌平,07月18日08:31,2,【暴雨不停！他们连夜排查风险】受影响，昌平延寿镇百合村村中河流水位上涨。凌晨2点，百合村两委干部和包村工作队巡查水库，排查风险。 ,,原创
6321894695,望城交警,07月18日08:32,0, #成都暴雨# 【暴雨天出行如何避免触电?这些安全须知要牢记】暴雨大雨天气下，如何安全出行避免触电？不幸遇险时又该如何自救？遇到紧急情况不要慌张，赶快get这份安全指南，关键时刻用得到！ via：网友 ,,原创
7258904253,在下正是传说中的小明同学-Pilot,07月18日08:32,1,呦，龙王您又来啦推下油门推杆飞机狂奔着离地收轮爬升至巡航高度并开始遨游世界 ,,原创
5611022975,烟台高速交警支队莱山大队,07月18日08:32,0,#蜀黍带你涨姿势# 【驾驶人一定要知道的“水滑”】夏季多雨，有一种“水滑”现象，直接关系着驾车安全问题，作为驾驶人必须要了解水滑如何产生，以及如何避免。  ,,原创
2212239733,丶小小叶丶,07月18日08:32,0, 周五，我已经盯上你了！,,原创
6912299879,曦妃不是妃,07月18日08:32,0,来，形容下你们那边下的多大。   ,北京,原创
6134999125,爱吃橙子的-兔兔,07月18日08:32,0,#成都暴雨#是我西安不配吗，西安的雨下的好大啊，我整个裤腿被淋湿。 ,,原创
1985630771,柳州消防,07月18日08:32,0, #成都暴雨# 【暴雨来了怎么办？不同地区不同预防】在山区，暴雨易诱发山洪、泥石流、滑坡等次生灾害。在平原、地势低洼的地方，暴雨易诱发内涝、中小河流洪水。暴雨来临我们应该怎么预防？戳视频↓ 快来了解一下！#全民消防##消防云课堂#  ,,原创
1795122267,刘辉律师,07月18日08:32,2, 山体塌坡了，好危险！怎么过呀？ ,,原创
5985242650,慕容忆初,07月18日08:32,0,又暴雨了?又预警了?都吓回去了！ ,,原创
5152086416,思云思雨好时节,07月18日08:32,1, 上次求你下，这次明天求你别下了好吗大夫的专家号就明天下午半天，又好不容易休年假回来了，求你别下了后天还要去医院全院核酸，求求你了憋回去吧 ,,原创
5203859319,浅浅云韵,07月18日08:32,1,雨下的好大，即便门窗紧闭，还是被吵醒了。感觉短时间的雨量比之前全城预警的那次还厉害...今年的北京，雨水比往年多了许多。 ,,原创
2709083634,千代von,07月18日08:32,1,我真的太惨了? 被雨淋了个透,,原创
2537352203,SonSolDong,07月18日08:33,1,我拍的 超级大的雨！,北京,原创
1631893880,臣顾昀救驾来迟了-,07月18日08:33,1, 妈的，这种鬼天气老子还得来公司加班开会 ,,原创
2649558901,厦门天气在线,07月18日08:33,0,#小厦的预报室# 今天最高温度在33℃左右，可能出现在午间。虽然阴天还是较为闷热的，还是要多补充水分哦~ ,,原创
6128883044,七時胶卷集,07月18日08:34,1, 这个雨能大成这样是我没想到的  ,,原创
1463952450,暖暖鱼yulan,07月18日08:34,2,北京这次暴雨报的真准爸妈家已经积水成海据说比那年721的雨还要大我家这边雨也很大但好在小区地势高没积水爸妈那边因为离山近只要下雨山上水冲下来必备淹啧啧啧都别出门了忒吓人了 ,,原创
1470449823,风伤依旧312,07月18日08:34,0,北京市发布暴雨橙色预警,,原创
5497236276,把开心圈为重点反复背诵,07月18日08:35,1, 不考虑其他。下雨天在家，睡睡觉、追追剧、听听歌、吃吃零食是我最喜欢的日子了。 ,,原创
1498396803,中国天气,07月18日08:35,2, 【北京金安桥下积水严重 地铁金安桥站已封站】网友拍摄北京石景山的金安桥下积水，据@北京地铁 消息，因地铁金安桥站外积水严重，为确保运营安全，金安桥站（6号线、S1线）采取封闭措施,,原创
5243922036,小雪gxl,07月18日08:35,1, 有种永远别停，就这么一直的下下去吧，连着下了一个月的雨了，比海南还潮，鬼地方 ,,原创
5806511732,半甜清粥sweet,07月18日08:36,2, 小河不堪重负 ,,原创
7486980474,屋里小公主cxk,07月18日08:36,0, 对啊像蔡徐坤说的一样，老天爷已经提我们哭过了，所以你们今天还有在哭的宝贝吗 ,,原创
1893892941,北京日报,07月18日08:36,1,今晨7时，北京排水集团启动特级响应，应对雨情。响应启动后，北京排水集团所有泵站人员全部在岗，共计备勤大、中、小型抢险单元221组、车巡处置组18组、人巡打捞组169组，累计备勤出动防汛人员2907人。集团雨水泵站运行正常，初期调蓄池全部进水，累计排蓄量9万立方米。按照厂网一体化运行模式，16日11时集团11座再生水厂最大能力抽升处理，为管网腾容44万立方米。集团运营范围内下凹式立交桥及主要道路无积水断路情况。（@北京日报 记者 叶晓彦） ,,原创
3765145321,花花是冻粉条,07月18日08:36,1, 听了一晚上的下雨声，出行计划直接被打乱 ,,原创
6870449806,半小时留给你,07月18日08:36,1, 暴雨把车给带走了  ,,原创
7339679436,-与琪不问星辰-,07月18日08:37,0, 只要我逃的早，北京的暴雨就淋不到我 ,,原创
1506731754,桔子味的橙子_,07月18日08:37,1, 通州雨都是半夜下 ,,原创
5523539929,骄傲的耶夫斯基同志,07月18日08:37,0,好吧就离谱，今天回来的我恰好两个都遇上了 #成都暴雨# ,,原创
6571704259,云卷云舒啊,07月18日08:37,0, 没觉得是暴雨 ,,原创
6975091184,杨安安同学JYKHX,07月18日08:37,0, 北京的雨我的泪 南京一定去见蔡徐坤！ ,,原创
6200663457,豆浆麦片加坚果,07月18日08:38,2,这一路都成河了啊，感觉雨比周一还大 ,,原创
7207552582,_珥理,07月18日08:38,0, ????周末两天都要下雨... ,,原创
1694547700,云无may,07月18日08:38,0,拿着伞去遛弯儿，然而并没有雨,,原创
5534014526,代号歌迷K,07月18日08:39,1, 又下雨了？？？ ,,原创
1763864272,中国气象爱好者,07月18日08:40,0,#台风烟花# 北京今天的暴雨是东南季风主导。以前暴雨的主角都是西南季风，今天怎么变东南了？不是我写错了，而是真的东南季风。东南季风，不是说吹点东南风就是东南季风了，而是要在副高脊线西南侧，稳定、深厚、水汽丰富的东南风从太平洋吹来。在华北平原，这种机会并不常见，这次副高极度偏北，加上6号台风烟花、河南境内的陆地气旋充当“水泵”，才会让东南季风闯入太行山麓。东南季风一入场，北方就有了江南一般的水汽条件，加上冷空气和山地抬升，随时可能会特大暴雨，接下来，河北、河南、山西一定要高度警惕。 ,,原创
1625367932,香菜好菇凉,07月18日08:40,1, 踏着暴雨来上课，无比怀念在线课 ,,原创
2107325101,繁jie华-落-尽,07月18日08:40,1, 坐标沙阳路，雨很大,,原创
6506815026,米雷老师,07月18日08:40,0,注意安全！继续奋斗！！  ,,原创
1085376942,黑黑的暗舞者,07月18日08:40,0,北京暴雨，德国暴雨洪灾，比利时暴雨。美国异常高温，今年下半年北半球多事之秋。奥运会居然要开始了。,三明·建宁县,原创
5484453875,喜欢快乐水鸭,07月18日08:40,2, 不要暴雨求求了 飞机不要晚点 不要延迟想早点回家(O?O) ,,原创
1909287561,请叫我倬琳,07月18日08:41,0, 看了这个热搜，决定不出门了 ,,原创
6670363621,丙寅子说命理,07月18日08:41,0,高温了十天了，周末杭州城的温度终于降下来点，按说今年的夏天不会太热的，冬季会很冷。 #成都暴雨# ,,原创
2299206295,托尼史大科,07月18日08:41,1, 半夜哗哗倒水，下雨吵醒了现在半个北京在下雨，通利福尼亚州据说一滴都没有 ,,原创
7549921196,雪儿初感超薄套套,07月18日08:42,0,一辈子挣钱为的是啥20岁嫌贵，30岁顾不上40岁不相信，50岁难调理60岁只能望美女空叹人生很短，而你很贵????快.短.软.美女根本对你没兴趣[尴尬]#两性用品# #从小被富养是种什么体验# 2济宁  ,济宁,原创
1720716237,索兰社区,07月18日08:42,0, 我们每个人总是无法掌握和丈量生命的长度，无常的警示每每上演。常言道：人生苦短，莫负今生，日子总会在不觉中匆匆流逝。不管此生我们在自己或他人的生命中扮演什么角色，担当什么责任和义务，但我们习惯于随波逐流而忽视反省与思考。到底什么才是我们需要的？吃好的？穿好的？用好的？住好的？丈夫或老婆体贴？儿女孝顺？事业发达？日进斗金吗？每个人都有如此过于完美的奢望，在幻想与实际中被落差所充斥而倍受打击，因为“前世因，今世果”理想的构架，并非主观意愿能完全掌握和规划。平常心的可贵是我们所欠缺的。贪欲主宰我们不停地向心外所求，而追随如风一般的人生构架。时间就是这么一天天过的，痛苦从未减免而与日俱增。当我们想要停下来为碌碌无为的奔波做减法时，却无从着手。佛陀的伟大教言告诉我们睱满人生难得，当此生有缘听闻佛法而能树立正知念时，观想世俗的贪欲是多么的无趣。如果真的想离苦得乐，解脱之道的方向在于把握好每个当下。无常的到来不会和谁约定，精进努力地培养福德资粮，珍惜来之不易的今生时光，才是不枉费此生的明智旅程！ ,,原创
2933818575,何阿姨1341,07月18日08:42,1,2021年的7月份北京暴雨???，极端天气越来越多了 ·沙河 ,北京·沙河,原创
5682640260,余忆童稚时23,07月18日08:42,2,来北京看海呀 ·天安门广场 ,北京·天安门广场,原创
2913067357,张家口人石家庄家,07月18日08:42,0, 石家庄??歇 2石家庄·裕彤国际体育中心 ,石家庄·裕彤国际体育中心,原创
6023179774,唯蜜瘦代理丽姐,07月18日08:42,1,今年北京的雨水有点多下了一晚上了，还有暴雨预警出行的小伙伴们，注意安全呀 ,,原创
2518353303,北京昌平,07月18日08:43,2,【注意！昌平出现一处山体塌方！】针对此次影响，昌平公路分局重点安排人员对14座下凹式立交桥和京藏高速辅路沙河街、沙阳路老牛湾等5处易积水点进行现场盯守。目前沙阳路泵站、水南路泵站积水断路点位已恢复正常通行，其他积水断路点位仍在持续清理中。针对辖区9条路线涉及地质灾害隐患的47个点位，出动山区公路地灾隐患巡查人员29人次、车辆6车次，目前安四路牛蹄岭段有1处山体崩塌，方量约40立方米，已清理出一条车道，满足小客车通过。#昌平动态# ,,原创
7342738026,蜜糖想吃布丁,07月18日08:44,1,球球了，别下雨了，从凌晨四点就被暴雨吓醒了，正做着梦呢，这可倒好，醒了之后就好像做的是噩梦。就看着窗户，从天黑看到天亮球球别在下了,,原创
6737225181,黄黄你一定要幸福,07月18日08:44,1,总要有个晴天给人喘口气呀，连着下几天雨心情特别不好。为了缓解压力又买两个个包，可是我出门根本就不喜欢背包，为什么总是冲动买包啊 ,,原创
5875563951,少年初心砥砺前行,07月18日08:44,1, 刚才还看到成都暴雨，这会儿北京也暴雨了，萧敬腾去了 ,,原创
5992408265,_阿萌_,07月18日08:44,0,#火车晚点#有人知道Z179现在在哪吗，真的等死我了，一场雨都晚点十几个小时了。。,,原创
2930568547,年年永远等端端·0511,07月18日08:44,1, 希望明天别下雨了，不想在被淋个落汤鸡 ,,原创
3731233584,捧一束玫瑰去见你,07月18日08:44,1, 好家伙，这雨连着下好几天了 ,,原创
7418390346,一夏天的风a,07月18日08:44,1,这雨下个没完没是吧,,原创
7360594450,海客新闻,07月18日08:44,1,【60秒实拍 ：乌云滚滚市民蹚水出行 游客天安门冒雨看升旗 】据北京市气象局官网消息，北京市发布暴雨橙色预警：目前本市部分地区过程累计降雨量已超过150毫米。预计，当前至18日12时，门头沟、房山、昌平、延庆、石景山、海淀大部、丰台西部强降水仍将持续，局地单点累计降雨量将超过200毫米。#延时记录北京暴雨前乌云滚滚#  ,,原创
5449880378,絮絮雪纷飞,07月18日08:45,1, 这会小点了，半夜雨下的大，被吵醒了 ,,原创
1918830794,太原铁路,07月18日08:45,0, #成都暴雨# 又冲上了热搜，新一轮强降雨给酷热难耐的人们带来阵阵凉意，站在窗前，听着雨滴打在叶子上的嘀答声，奏响了雨的旋律 ，静下心来听雨也是一种治愈。（文视频：王立军）#太铁微视角#  ,,原创
5816161945,北京通州大峰,07月18日08:45,2,据网友：北京海淀林语山庄路，积水严重。#北京发布暴雨橙色预警##冷泉东路与黑龙潭路交叉口等路面积水临时断路# ,北京,原创
2270413205,sweetener_ariana,07月18日08:46,0, 我刚坐上去北京的火车,,原创
7357005699,陈砚安i,07月18日08:46,0,准备回北京接受大暴雨的洗礼了 ,,原创
5183380439,在等星星吗xh,07月18日08:46,0,今天不想回忆“金安桥”这三个字  ,北京,原创
7324553776,警事民言,07月18日08:46,2,北京交通随拍【北京金安桥下积水严重 地铁金安桥站已封站】网友拍摄北京石景山的金安桥下积水，据@北京地铁 消息，因地铁金安桥站外积水严重，为确保运营安全，金安桥站（6号线、S1线）采取封闭措施，6号线西端起始站（终点站）临时变更为杨庄站， S1线东端起始站（终点站）临时变更为桥户营站。目前北京暴雨橙色预警中，注意防范！@胖子车神崔嵬  ,,原创
1893892941,北京日报,07月18日08:46,0,【#北京多景区因暴雨临时闭园#】#北京香山公园植物园慕田峪长城临时闭园#受北京暴雨天气影响，香山公园、北京植物园、慕田峪长城等景区今日（7月18日）临时闭园，开放时间将视雨情而定。（来源：香山公园、北京植物园、慕田峪长城景区官微） ,,原创
3135347071,玩物x艾克斯,07月18日08:46,0,#用我喜欢造句##那些你珍藏很久的经典句子##随手拍##两个人在一起的真正意义#七月的天色，哪怕黄昏都是清透的，脆蓝泛起火烧云，空气平滑地进入胸腔，呼吸带着天空的余味。 ,,原创
7216470188,鸢时与华,07月18日08:46,1,跪求北京暴雨憋回去 ,,原创
5199464396,廿一啦啦,07月18日08:47,1, 好吧 因为今天暴雨我这一周的工作 调休 回家计划全都被打乱了 ,,原创
1722517240,李美渊-Alien,07月18日08:47,0,金安桥站～ ,,原创
